CUST_NO,VTG,AGETIER,EDUCATION_DESC,GENDER,EOP_BAL_CS,MTH_AVG_BAL_CS,MTH6_AVG_BAL_CS,DELTA_FUNDING_BALANCE,MTH_AVG_BAL_IDR,MTH6_AVG_BAL_IDR,DELTA_FUNDING_BALANCE_TD,AVG_CREDIT_3MTH,SUM_CREDIT_LESS_3MIL,SUM_CREDIT_ZERO,DELTA_CREDIT_MUTATION,DELTA_DEBIT_MUTATION,AVG_DEBIT_3MTH,CUST_SEGMENT_AVG,DELTA_CUST_SEG,L_COLL,BAD_TAG
3235343.8,16-20 th,51-65 th,SMA,P,300338574.2,507190843.9,559865954.8,207969496.7,809156689.2,1344357530,1106981975,1405483203,0,0,-8529696.017,-511541878.8,1393822784,2,0,0,0
3374540.4,11-15 th,31-40 th,AKADEMI,P,14638826.8,3942089.59,1845006.092,426222.1433,3942089.59,1845006.092,426222.1433,16620381.22,0,0,-12474998.98,-3599061.333,13107063.33,5,1,0,0
3505582.8,16-20 th,41-50 th,UNIVERSITAS,P,291559.11,1495790.77,2554935.598,4083373.053,1495790.77,2554935.598,4083373.053,37824852.19,0,0,-6953284.197,-5091897.333,38156421.33,5,0,0,0
3568187.8,11-15 th,31-40 th,UNIVERSITAS,P,9001871.99,11426914.84,13976840.46,20017910.32,11426914.84,13976840.46,20017910.32,147005502.2,0,0,214557292.5,149954254.8,151335293.9,4,0,0,0
3606513.6,11-15 th,31-40 th,SMA,P,21778967.58,23932116.18,38608270.5,-4230597.337,23932116.18,38608270.5,-4230597.337,12466557.07,1,0,109473018.4,67586526.04,21344736.57,4,0,0,0
3705982.8,11-15 th,41-50 th,AKADEMI,L,765989.7,235121.05,918901.975,660906.54,235121.05,918901.975,660906.54,18896573.3,0,0,4954537.13,4198159,18747342,5,0,0,0
3724219.4,11-15 th,41-50 th,SMA,L,44499.68,521583.77,804258.065,-1223174.077,521583.77,804258.065,-1223174.077,10572875.38,0,0,-5532875.383,-5610869.483,10611187.33,5,0,0,0
3759022.6,11-15 th,31-40 th,UNIVERSITAS,P,24543917.77,31098159.21,35598204.48,-5022162.117,31098159.21,35598204.48,-5022162.117,6912454.057,5,0,-6892918.487,-9670764.6,9708407.34,4,0,0,0
3927953,11-15 th,51-65 th,SMA,L,475054.97,7630490.95,8141906.973,-11488389.93,7630490.95,8141906.973,-11488389.93,41758315.08,2,0,5284458.947,-816171.7667,47623043.77,4,-1,0,0
3918772.6,11-15 th,41-50 th,UNIVERSITAS,L,139183.8,1360668.88,1090995.442,146184.3767,1360668.88,1090995.442,146184.3767,12243746.23,0,0,4174313.957,3808490.36,13073781,5,0,0,0
3973709.4,11-15 th,41-50 th,SMA,L,4151707.68,1413357.79,1213642.393,76119.20333,1413357.79,1213642.393,76119.20333,5705978.967,0,0,-1038805.437,-875878.6667,5443596.667,5,0,0,0
4061987,11-15 th,31-40 th,SMA,L,6841483.47,330930.15,305389.8433,294047.6167,330930.15,305389.8433,294047.6167,7057614.667,0,0,-3056444.667,550744.6267,5227288.713,5,1,1,0
4054083.8,11-15 th,31-40 th,AKADEMI,L,578810.49,641738.87,2234766.78,25905316.45,641738.87,2234766.78,25905316.45,30555340,3,0,-17757908.98,259570.3733,30432290.67,5,0,0,0
4139831,11-15 th,31-40 th,SMA,P,2200859.47,1443207.07,946565.6883,-698177.5167,1443207.07,946565.6883,-698177.5167,10673770,0,0,-3192348.003,-2917519.667,10302100.67,5,0,0,0
4257376.2,6-10 th,31-40 th,AKADEMI,P,2016190.11,1043597.21,3787629.205,2635512.12,1043597.21,3787629.205,2635512.12,7491533.957,0,0,4281107.403,7182867.333,7830332.667,5,0,0,0
4168070,11-15 th,31-40 th,SMA,L,70115.23,37193.93,257735.3217,-166442.2667,37193.93,257735.3217,-166442.2667,6253397.667,0,0,-1078456.667,-561953.3333,6233493.333,5,0,0,0
4234532.4,6-10 th,51-65 th,SMA,L,776546.03,5076945.49,4471880.51,3414286.4,5076945.49,4471880.51,3414286.4,55584908.92,0,0,-10131342.96,-3969384.467,55511837.67,4,-1,0,0
4232448.8,6-10 th,31-40 th,UNIVERSITAS,L,23452.63,737585.89,3824188.568,-4898928.127,737585.89,3824188.568,-4898928.127,7799997.867,0,0,-1586997.867,-4405796.24,11102496.24,5,0,1,0
4224462.2,6-10 th,31-40 th,UNIVERSITAS,L,157553.62,760029.18,2112004.453,3216317.38,760029.18,2112004.453,3216317.38,18587080.03,0,0,5089603.17,5515810.333,18583959.67,5,0,0,0
4225694,6-10 th,31-40 th,SMA,L,10356915.46,2892067.73,6606892.182,3772237.637,2892067.73,6606892.182,3772237.637,39311877.08,0,0,51036732,45505311.67,39322188.33,5,1,0,0
4360003.4,6-10 th,31-40 th,SMA,L,2350653.85,10157887.1,2742169.833,-3095610.743,10157887.1,2742169.833,-3095610.743,14198427.36,2,0,8240045.24,6013412.06,16431735.94,4,-1,0,0
4291211.6,11-15 th,31-40 th,UNIVERSITAS,L,56464890.73,68409972.74,65975292.77,-17584872.03,68409972.74,65975292.77,-17584872.03,148435831,0,0,-10516815.92,-10971321.62,153187028,3,0,0,0
4303326.8,6-10 th,31-40 th,UNIVERSITAS,P,56118.81,9503479.47,9839445.167,24198193.3,9503479.47,9839445.167,24198193.3,175795762.4,0,0,128583014.1,233611633.2,175822173.7,4,-1,1,0
4296448.8,6-10 th,21-30 th,AKADEMI,P,942750.9,622543.99,1080301.697,201621.67,622543.99,1080301.697,201621.67,4138251,2,0,25038168.61,23861465.67,4165639.333,5,0,0,0
4333539.8,6-10 th,31-40 th,UNIVERSITAS,L,277586.64,1566872.85,4834046.717,2938899.367,1566872.85,4834046.717,2938899.367,35100803.28,0,0,30925980.4,36894757.54,35413539,5,0,0,1
4474919.2,6-10 th,21-30 th,SMA,L,1032461.03,1114811.34,2348130.903,-199336.5567,1114811.34,2348130.903,-199336.5567,23271547.58,0,0,25428452.42,24349024,23844842,5,0,0,0
4452143.8,6-10 th,31-40 th,SMA,P,22476463.31,22873139.46,18129515.44,-12287163.99,22873139.46,18129515.44,-12287163.99,19360894.35,0,0,13690012.23,10351578.29,19207627.26,4,0,1,0
4534546.6,6-10 th,21-30 th,UNIVERSITAS,P,2779290.48,1025446.15,953526.405,23873.08333,1025446.15,953526.405,23873.08333,12295672.59,0,0,-3656159.587,-2197022,12050242,5,0,0,0
4539153,6-10 th,21-30 th,UNIVERSITAS,P,4220882.94,3505687.2,4520125.613,-5758217.71,3505687.2,4520125.613,-5758217.71,23619529.69,0,0,-3686189.77,-3013533.207,22230921.8,5,0,0,0
4665068.8,6-10 th,31-40 th,UNIVERSITAS,L,6900138,590995.33,1059345.877,2152840.99,590995.33,1059345.877,2152840.99,7151840,0,0,580766,1374753.377,6082046.623,5,1,0,0
4632520,6-10 th,41-50 th,SMA,L,2648506.44,1905170.96,4640819.78,-4766940.35,1905170.96,4640819.78,-4766940.35,26187981.84,0,0,-12207382.3,-11545220,25741915,5,0,0,0
4641877.2,6-10 th,31-40 th,UNIVERSITAS,L,3513499.33,1216974.64,18865223.5,58643859.36,1216974.64,18865223.5,58643859.36,7638669.693,0,0,11106405.05,10776806.95,9203508,5,0,1,0
4767614.6,6-10 th,21-30 th,UNIVERSITAS,P,6775270.45,3348827.25,1895119.62,-369691.3267,3348827.25,1895119.62,-369691.3267,10139283.33,0,0,612799.74,2705589.667,9068842.333,5,1,0,0
4772974.8,6-10 th,31-40 th,UNIVERSITAS,L,18009119.4,33239089.61,14424608.2,-20973876.67,33239089.61,14424608.2,-20973876.67,167223567.1,0,0,-92871961.04,-91777936.91,162129675.9,4,0,1,0
4758613.6,6-10 th,31-40 th,UNIVERSITAS,P,5845208.79,1871564.04,2015624.832,582398.5867,1871564.04,2015624.832,582398.5867,6441773.83,0,0,7469042.11,8732130.88,5554445.12,5,1,0,0
4691595,6-10 th,31-40 th,UNIVERSITAS,P,3943618.78,8019320.51,26899078.65,-26481212.76,8019320.51,26899078.65,-26481212.76,308138579,0,0,-90759750.43,-90983947.92,310542281.6,4,-1,0,0
4724924.4,6-10 th,41-50 th,UNIVERSITAS,L,477938.91,2330155.04,8415556.753,5914368.893,2330155.04,8415556.753,5914368.893,98602174.95,0,0,31707114.87,31535457.93,99092012.03,5,0,0,0
4865511.6,6-10 th,21-30 th,SMA,L,521049240.4,446633541.2,412935053.4,-19394627.79,861431682.3,824376304.3,-26097472.23,162617025.1,0,0,-90961662.52,77442942.31,149449229.5,2,0,0,0
4873745.4,6-10 th,21-30 th,UNIVERSITAS,P,2652676.12,1592619.66,4268796.195,4128512.69,1592619.66,4268796.195,4128512.69,5585543.297,0,0,-628137.3167,-1105191.333,6110009.333,5,0,0,0
4816157.6,6-10 th,21-30 th,UNIVERSITAS,L,2582014.3,13586249.43,3868633.34,-5139552.18,13586249.43,3868633.34,-5139552.18,27383659.64,0,0,-4368659.643,-1918990.683,26552014.68,4,-1,0,0
4821143.6,6-10 th,21-30 th,UNIVERSITAS,P,2028985.85,2323186.76,1560647.11,-437837.4233,2323186.76,1560647.11,-437837.4233,1525845.2,4,0,20085038.11,316339.6667,1290360.333,5,0,0,0
4827184.6,6-10 th,31-40 th,UNIVERSITAS,L,69546389.71,91399731.29,124398436.1,46178453.85,91399731.29,124398436.1,46178453.85,16882163.49,0,0,-471379.52,12401525.22,38235259.57,3,0,0,0
4956480.8,6-10 th,21-30 th,UNIVERSITAS,P,1328939.42,12197894.84,19634402.6,-609507.2967,12197894.84,19634402.6,-609507.2967,9294304.753,0,0,-2512107.113,-6558748.76,16364960.34,4,-1,0,0
4945516.2,6-10 th,21-30 th,UNIVERSITAS,L,56264.58,1055552.9,2289806.753,-1649414.16,1055552.9,2289806.753,-1649414.16,62328533.9,0,0,-37877033.9,-40510996.79,64974496.79,5,0,0,0
4877461.4,6-10 th,21-30 th,UNIVERSITAS,P,237770.4,1317295.07,3021936.712,1596619.897,1317295.07,3021936.712,1596619.897,150041021,0,0,32862652.57,40661489.91,150008108.4,5,0,0,0
4914381.6,6-10 th,31-40 th,SMA,L,50140.77,264189.15,188793.5267,-199033.1167,264189.15,188793.5267,-199033.1167,7667666.667,2,1,-7667666.667,-7656233.333,7678233.333,5,0,0,0
4929397.8,6-10 th,21-30 th,SMA,L,3049810.63,1301062.31,664720.61,-620917.94,1301062.31,664720.61,-620917.94,10455859.5,0,0,767868.4967,1764618,9479706,5,0,0,1
4938764.2,6-10 th,21-30 th,UNIVERSITAS,P,3045023.05,2561857.09,2860439.467,3255138.763,2561857.09,2860439.467,3255138.763,5264700.243,1,0,3939150.367,2043270.333,5480734.667,5,0,0,0
5031007.2,6-10 th,31-40 th,UNIVERSITAS,L,2064447.82,876915.56,3424268.103,10089367.54,876915.56,3424268.103,10089367.54,26149533.59,0,0,12272478.87,19787396.68,26518000,5,0,0,0
4983449.2,16-20 th,21-30 th,SMA,L,3605418.75,6292804.69,12318378.9,6057739.127,6292804.69,12318378.9,6057739.127,156408956.8,0,0,-132183075,-144376522,161414600.8,4,-1,0,0
5022119,6-10 th,31-40 th,SMA,L,6778582.82,4511685.87,2119715.015,-1472419.45,4511685.87,2119715.015,-1472419.45,6874884.27,0,0,-3158596.61,-446099.3333,5652599.333,5,1,0,0
5066245.4,6-10 th,31-40 th,UNIVERSITAS,L,2311492.92,1888122.5,1117922.173,-69447.17667,1888122.5,1117922.173,-69447.17667,23309787.09,0,0,-18361486.09,-17200526,22611526,5,0,0,0
5078307,6-10 th,31-40 th,UNIVERSITAS,L,6189631.96,5191499.2,2727936.325,344518.3133,5191499.2,2727936.325,344518.3133,12433405,0,0,937479.4367,3277387.667,11118151.33,4,0,0,0
5080739,6-10 th,41-50 th,UNIVERSITAS,L,5206632.48,2507690.94,1866645.402,862785.7267,2507690.94,1866645.402,862785.7267,13283450,0,0,-7332889.827,-5105833.65,12950833.65,5,1,0,0
5196274.8,6-10 th,41-50 th,SMA,L,836023.15,1522214.94,3175481.297,933328.5033,1522214.94,3175481.297,933328.5033,3334471.62,4,1,-3331075.55,9510833.333,4517166.667,5,0,0,0
5211720,6-10 th,21-30 th,SMA,P,3484676.29,817801.02,615580.2917,-295686.8367,817801.02,615580.2917,-295686.8367,14230733.33,0,0,-5718733.333,-6058006.667,13581602.67,5,0,0,0
5211721.6,6-10 th,21-30 th,SMA,P,14954898.65,7953688.19,21581944.21,-4524646.56,7953688.19,21581944.21,-4524646.56,30639282.16,0,0,-21037654.61,-34113748.46,37983875.37,4,0,0,0
5143383.6,6-10 th,21-30 th,SMA,P,4157977.61,5968484.95,5759728.972,-7412400.007,5968484.95,5759728.972,-7412400.007,12481605.47,1,0,-8750880.973,-4381182.763,12384797.51,4,-1,0,0
5153360.2,6-10 th,31-40 th,SMA,P,1057799,231402.29,265479.995,-12293.82,231402.29,265479.995,-12293.82,4862266.667,0,0,-341666.6667,-663783.3333,4847783.333,5,0,0,0
5183526.2,6-10 th,21-30 th,UNIVERSITAS,L,129622.14,387686.65,1877841.202,819762.8333,387686.65,1877841.202,819762.8333,81900309.27,1,0,-81000309.27,-81482500,81997500,5,0,0,0
5190486,6-10 th,21-30 th,UNIVERSITAS,P,63620876.49,54936198.63,38596578.15,-57350068.14,54936198.63,38596578.15,-57350068.14,48193723.67,0,0,-43834348.58,-25024447.79,30826173.54,3,0,0,0
5284807.4,6-10 th,21-30 th,SMA,L,50839.62,459984.78,1906824.628,-3556091.957,459984.78,1906824.628,-3556091.957,73006025.78,1,0,-70637025.78,-70638476.82,72993976.82,5,0,0,0
5290909.8,6-10 th,21-30 th,SMA,P,2073133.55,3994227.09,2134139.56,-1596287.093,3994227.09,2134139.56,-1596287.093,2537767.963,2,0,1938019.587,3287766.667,2528233.333,5,0,0,0
5283342.6,6-10 th,21-30 th,SMA,P,1108920.41,770452.65,1431442.363,-1172145.513,770452.65,1431442.363,-1172145.513,20422355.21,0,0,-5645666.213,-4529755.333,20511684.33,5,0,0,0
5230036.6,6-10 th,21-30 th,SMA,L,2801187,244570.22,361375.335,121244.5567,244570.22,361375.335,121244.5567,9091927.667,0,0,-4534092.667,-3333868.333,8450868.333,5,0,0,0
5250407,6-10 th,21-30 th,SMA,P,56415.68,148467,243854.07,437750.27,148467,243854.07,437750.27,8242090.333,0,0,-3098497.333,-3351413.667,8327753.667,5,0,0,0
5261983.2,6-10 th,21-30 th,SMA,L,4385484.67,2241624.1,1853045.415,613590.8067,2241624.1,1853045.415,613590.8067,38905830.11,0,0,4981387.447,2628269.667,38170160.33,5,0,0,0
5265953.2,6-10 th,21-30 th,UNIVERSITAS,P,10483061.04,5734975.94,7177611.645,195597.44,5734975.94,7177611.645,195597.44,25890630.92,0,0,7560723.147,342227.3733,31957855.63,4,0,0,0
5366769.4,6-10 th,21-30 th,SMA,P,70958.18,288466.17,509615.4267,68477.99667,288466.17,509615.4267,68477.99667,4700000,3,0,-449205.56,-367479.3333,4736957.333,5,0,0,0
5332113.2,6-10 th,21-30 th,SMA,L,3057089.48,237932.7,598137.3767,380319.9867,237932.7,598137.3767,380319.9867,4164862.667,0,0,1065746.333,1237420,4309680,5,0,0,0
5348418.6,6-10 th,31-40 th,SMA,L,2582629.61,717302.53,641633.6983,31803.32667,717302.53,641633.6983,31803.32667,8205846.667,0,0,1919618.333,2007102,7648398,5,0,0,0
5381905.8,6-10 th,21-30 th,SMA,L,274420.01,1699131.56,13003896.55,-9227043.487,1699131.56,13003896.55,-9227043.487,77365228.6,0,0,-25373901.85,-78226626.51,102515884.5,5,0,0,0
5403024.4,6-10 th,21-30 th,SMA,P,28661720.26,26974921.37,18398961.2,1250195.527,26974921.37,18398961.2,1250195.527,11730900.02,0,0,-3560325.23,15778519.88,8716519.263,4,0,0,0
5427347.4,6-10 th,41-50 th,AKADEMI,P,4401940.37,6515905.22,4274051.41,3998861.44,6515905.22,4274051.41,3998861.44,8560251.783,1,0,13585516.14,8468049.13,8856970,4,-1,0,0
5513765.2,6-10 th,21-30 th,UNIVERSITAS,L,2935059.85,1349707.67,1374795.887,-1016817.683,1349707.67,1374795.887,-1016817.683,5360997.147,0,0,-1900122.147,-2207480,4973036,5,0,0,0
5514455.8,6-10 th,21-30 th,UNIVERSITAS,P,4008299.62,1859194.29,912399.5333,-836616.45,1859194.29,912399.5333,-836616.45,3984946.21,1,0,-774946.21,-1185583.333,3673183.333,5,0,0,0
5486560.6,6-10 th,21-30 th,UNIVERSITAS,P,5373317.58,5159907.27,24371294.85,-1984063.783,5159907.27,24371294.85,-1984063.783,30744586.4,0,0,30121144.25,3125981.37,41783808.77,4,0,0,0
5470921.6,6-10 th,21-30 th,UNIVERSITAS,P,14519258.69,2774893.47,2010564.662,1866238.89,2774893.47,2010564.662,1866238.89,13933644.48,0,0,-7964494.717,-3073666.667,9220566.667,5,1,1,0
5468991.4,6-10 th,31-40 th,SMA,L,432315.26,1292998.63,5054438.492,2214727.02,1292998.63,5054438.492,2214727.02,27917768.99,0,0,120884934.6,113529993.1,31883253.67,5,0,1,0
5505088.6,6-10 th,31-40 th,UNIVERSITAS,P,5747165.45,2915378.51,2267616.038,-1093015.467,2915378.51,2267616.038,-1093015.467,9348952.343,0,0,-873408.7533,32733.73333,8787679.957,5,1,0,0
5583166.4,6-10 th,21-30 th,SMA,P,1304572.12,1348530.59,941607.6833,-60158.09,1348530.59,941607.6833,-60158.09,6105036.243,0,0,-1571541.243,-84233.66667,6328833.667,5,0,0,0
5547457,6-10 th,31-40 th,UNIVERSITAS,L,10153958.9,19815121.34,12907484.68,-13641886.32,19815121.34,12907484.68,-13641886.32,85016397.69,0,0,-1217530.41,76005.84,85063291.16,4,0,0,0
5546900.2,6-10 th,21-30 th,SMA,P,722139.16,1139639.24,905445.0083,-399702.0467,1139639.24,905445.0083,-399702.0467,14795557.41,0,0,-6324011.413,-5167888.667,14983556.67,5,0,0,0
5615343.4,6-10 th,41-50 th,UNIVERSITAS,L,750060.67,2579465.06,6066692.835,-3246403.503,2579465.06,6066692.835,-3246403.503,49683755.05,0,0,-40382065.84,-40445835,50459635,5,0,0,0
5644828.6,5 th,21-30 th,SMA,P,1443565,471538.51,174306.6433,146820.6167,471538.51,174306.6433,146820.6167,6542983.333,0,0,-1416466.333,-1247111.667,6483566.667,5,0,0,0
5687764.4,5 th,31-40 th,UNIVERSITAS,P,551084.3,180790.75,242099.6983,-104352.5733,180790.75,242099.6983,-104352.5733,3563405.667,4,2,1778842.333,1893272,3448228,5,0,0,0
5698388.6,5 th,41-50 th,UNIVERSITAS,P,4879513.6,3204130.14,5561117.438,2715005.49,3204130.14,5561117.438,2715005.49,5338942.977,0,0,942055.6933,-2395837.437,5359122.057,5,0,0,0
5793047.2,5 th,21-30 th,UNIVERSITAS,P,291273187.5,275823156.5,262447018,29867371.03,275823156.5,262447018,29867371.03,17528935.1,0,0,113709593.7,221398387.6,10548298.12,3,0,0,0
5755873.6,5 th,21-30 th,SMA,P,6602689.26,2854309.01,5304280.107,803638.7367,2854309.01,5304280.107,803638.7367,55714935.26,0,0,39656908.46,56388276.58,54678014.69,5,1,0,0
5779510.8,5 th,21-30 th,UNIVERSITAS,P,65724386.58,60280294.67,32777826.24,-47134603.72,60280294.67,32777826.24,-47134603.72,32895578.05,0,0,-5400411.54,-1164150.637,22337205.46,3,0,0,0
5777210.2,5 th,21-30 th,SMA,L,26135315.25,25847741.36,17148658.11,6714125.013,25847741.36,17148658.11,6714125.013,16558978.43,0,0,-2143715.173,6633451.313,13597606.71,4,0,0,0
5816483.8,5 th,21-30 th,SMA,L,2641077.33,1006405.93,664474.6933,-20401.48,1006405.93,664474.6933,-20401.48,13915721.78,0,0,-7120721.777,-5461509.667,13300404.67,5,0,0,0
5814935,5 th,31-40 th,SMA,P,2142663.74,863873.41,597396.075,-114876.8567,863873.41,597396.075,-114876.8567,5534466.667,0,0,-1879284.667,-370766.6667,5220266.667,5,0,0,0
5815267,5 th,31-40 th,UNIVERSITAS,L,527736.35,2167547.35,3737539.538,5399645.017,2167547.35,3737539.538,5399645.017,121267058,0,0,53453235.28,54055618.24,121909008.4,5,0,1,0
5815021,5 th,21-30 th,UNIVERSITAS,P,6279893.33,3673265.69,2825945.532,-54836.03,3673265.69,2825945.532,-54836.03,11271069.94,0,0,-2777208.313,-2828825.273,9822855.273,5,1,0,0
5836513.2,5 th,21-30 th,SMA,L,18520.92,37551.82,346452.2683,571858.8033,37551.82,346452.2683,571858.8033,8896916.667,0,0,15497969.32,15324077.67,8910643.333,5,0,0,1
5840386.4,5 th,41-50 th,SMA,L,2652735.49,3182426.43,3279192.682,857949.9167,3182426.43,3279192.682,857949.9167,28656223.44,1,1,-1306223.44,-426309.7167,27902064.72,5,0,1,0
5836672.8,5 th,21-30 th,SMA,L,360865,139269.96,69156.91667,-836.58,139269.96,69156.91667,-836.58,11603613,0,0,898164,633166.6667,11619833.33,5,0,0,0
5939136.4,5 th,41-50 th,SMA,L,11660106.51,19695980.78,21217713.87,-11510458.27,19695980.78,21217713.87,-11510458.27,938941134.3,0,0,-182663527.4,-210146895.3,936942973.6,4,0,0,0
5895282.4,5 th,21-30 th,AKADEMI,P,1999214.16,4403815.83,2026652.927,-483195.9767,4403815.83,2026652.927,-483195.9767,8061594.403,0,0,6595297.367,4273302,8487549,5,0,0,0
5910799.2,5 th,31-40 th,AKADEMI,L,19707.22,2462246.35,717947.565,-1188927.657,2462246.35,717947.565,-1188927.657,8207851.953,2,0,1374237.047,1343493.627,8215006.373,5,0,0,0
5999778.8,5 th,21-30 th,SMA,L,5209511.98,5502088.8,4243693.613,-5022887.35,5502088.8,4243693.613,-5022887.35,22990179.44,0,0,-7271809.437,-7327583.333,23159333.33,4,0,0,0
5949209,5 th,21-30 th,SMA,L,19362704.56,17051325.01,15364934.32,-827039.9667,17051325.01,15364934.32,-827039.9667,5394037.923,0,0,-1321672.573,4837024.357,4769656.363,4,0,0,0
5971640.2,5 th,31-40 th,SMA,L,4738074.84,684381.29,3552066,4481857.45,684381.29,3552066,4481857.45,4314346.757,0,0,-181782.5867,4965166.667,5049833.333,5,0,0,0
5996361.6,5 th,31-40 th,UNIVERSITAS,P,53149267.32,53965747.96,39256062.9,-23605581.46,53965747.96,39256062.9,-23605581.46,12689882.65,2,0,-12662911.06,-5666008.543,5685604.863,3,0,0,0
6065718.6,4 th,31-40 th,SMA,L,4440674.81,3167495.7,2708896.813,-81515.31333,3167495.7,2708896.813,-81515.31333,27005577.78,0,0,-6408706.74,-853116.1967,25942905.02,5,0,0,0
6060160.2,4 th,31-40 th,UNIVERSITAS,L,5603834.09,7719141.98,17754462.97,-16923009.51,7719141.98,17754462.97,-16923009.51,68018986.4,0,0,30680789.48,9249628.447,91470645.73,4,0,0,0
6069799.8,4 th,21-30 th,SMA,P,800989.72,336163.91,247509.7817,324587.75,336163.91,247509.7817,324587.75,3618066.667,0,0,112133.3333,84433.33333,3386766.667,5,0,0,0
6016495.4,5 th,41-50 th,UNIVERSITAS,P,232025891.7,231938810.6,108551680.8,-38540346.84,231938810.6,108551680.8,-38540346.84,135925284.6,0,0,-51172178.45,-51356344.32,72314439.37,3,0,0,0
6058892.4,4 th,21-30 th,SMA,L,1958267.47,877870.69,793426.3967,1440837.113,877870.69,793426.3967,1440837.113,3744666.667,0,0,824676.1633,2174731.667,3316233.333,5,0,0,0
6082947.4,4 th,21-30 th,AKADEMI,L,138068.39,108790.97,334436.4333,2499.86333,108790.97,334436.4333,2499.863333,4200466.667,0,0,707733.3333,2049668.667,4514331.333,5,0,0,0
6086458,4 th,21-30 th,UNIVERSITAS,L,122221766.4,105423932.1,63237322.47,-93110794.14,105423932.1,63237322.47,-93110794.14,34860363.45,0,0,-9260790.563,437387.8333,25408388.17,3,0,0,0
6092622.8,4 th,21-30 th,SMA,L,656508.7,889303.73,1429814.94,-476611.23,889303.73,1429814.94,-476611.23,24835303.5,0,0,-6678993.503,-4688364.333,24730964.33,5,0,0,0
6097980,4 th,41-50 th,UNIVERSITAS,L,10658071.98,10990212.58,7859606.195,22985948.44,112652394.2,108692176.5,-45006330.19,3337016.843,3,0,51671621.48,98528758.53,2898876.7,3,0,0,0
6108020.4,4 th,21-30 th,SMA,P,9782598.26,6068375.16,2699611.983,806591.57,6068375.16,2699611.983,806591.57,9986624.927,0,0,-4782526.767,195883.3333,7172116.667,4,0,0,0
6117414.2,4 th,31-40 th,SMA,L,11359,15778.96,4766.63333,105780.4867,15778.96,4766.633333,105780.4867,6958310.667,1,0,-6813310.667,-6796639.667,6956466.667,5,0,0,1
6188447.4,4 th,21-30 th,SMP,L,739228.15,267712.02,173860.225,578509.7233,267712.02,173860.225,578509.7233,3560600,0,0,-286600,1013133.333,3318666.667,5,0,0,0
6149196.8,4 th,21-30 th,AKADEMI,L,152041330,52850338.01,16970223.97,-10888020.42,52850338.01,16970223.97,-10888020.42,81426080.21,0,0,-67751927.68,-4956252.533,33276199.44,3,0,0,0
6248110,4 th,21-30 th,UNIVERSITAS,P,9390997.64,17654178.99,14294100.15,-11917331.8,17654178.99,14294100.15,-11917331.8,68652882.21,0,0,-7358256.74,-12237853.89,70592769.98,4,0,0,0
6236998.2,4 th,21-30 th,UNIVERSITAS,P,1359725.8,785313.65,1068278.548,389044.6533,785313.65,1068278.548,389044.6533,15282334.36,0,0,22228975.08,20685190.67,15024993.33,5,0,0,0
6321302.8,4 th,21-30 th,UNIVERSITAS,P,491688.51,2260192.98,3749205.298,-2263530.633,2260192.98,3749205.298,-2263530.633,18239723.51,0,0,-5978794.287,-6999336.68,19880382.68,5,0,0,0
6297507.2,4 th,21-30 th,AKADEMI,L,120742.05,349190.43,732466.2733,-113477.9967,349190.43,732466.2733,-113477.9967,16615333.33,0,0,-11560333.33,-11923566.67,17095066.67,5,0,0,0
6332757,4 th,31-40 th,UNIVERSITAS,L,158090460.9,119646853.9,539562796.2,397111909.8,119646853.9,539562796.2,397111909.8,37211424.89,0,0,-10532565.01,-249832832.2,256276338.8,3,0,1,0
6329391.4,4 th,21-30 th,UNIVERSITAS,P,1844180.42,437890.09,428090.23,44857.12333,437890.09,428090.23,44857.12333,2933333.333,5,0,-2533333.333,-1796519,2491519,5,0,0,0
6336914.2,4 th,21-30 th,UNIVERSITAS,L,1474593.47,3075613.6,2930873.792,-2137847.717,3075613.6,2930873.792,-2137847.717,23967026.66,0,0,79723843.72,77394459,25621041,5,0,0,0
6347889.8,4 th,31-40 th,UNIVERSITAS,L,634509.86,414785.86,408775.36,486483.21,414785.86,408775.36,486483.21,5153569.333,0,0,1465530.667,1652546.667,4968953.333,5,0,0,0
6360914.4,4 th,31-40 th,SMA,P,2902543.89,950172.53,1045105.568,360542.92,950172.53,1045105.568,360542.92,10343237,0,0,-3086270.38,-1953752.197,9640638.667,5,0,0,0
